Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target;total_units_enrolled;total_units_approved;total_evaluations;approval_ratio;avg_grade_per_eval
1;1;1;9500;1;1;0.154;1;1;1;5;3;0.1449;0;0;0;1;1;1;0.18;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.15;0.15;0.16;1.0;0.1946626984126984
1;17;2;9070;1;1;0.127;1;37;37;9;9;0.1193;1;1;0;1;1;1;0.25;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0;0.12;0.08;0.14;0.6666666666666666;0.15357142857142858
1;1;1;9085;1;1;0.1331;1;3;1;4;9;0.105;1;0;0;1;1;0;0.21;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;1;0.12;0.03;0.24;0.25;0.046875
4;39;1;9238;1;1;0.12;1;37;37;9;9;0.1255;1;0;0;1;0;1;0.39;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.12;0.11;0.14;0.9166666666666666;0.20571428571428574
1;43;1;9238;1;1;0.124;1;1;1;3;1;0.1188;1;0;1;0;0;0;0.22;0;0.06;0.0;0.02;0.0;0.162;0.03;-0.092;0;0.17;0.08;0.24;0.47058823529411764;0.10347222222222223
1;17;1;9670;1;1;0.1331;1;1;37;4;9;0.096;1;0;0;1;0;1;0.25;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;1;0.12;0.11;0.18;0.9166666666666666;0.13047619047619047
1;17;1;9119;1;1;0.122;1;19;19;9;9;0.1147;0;0;0;1;1;0;0.2;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;1;0.1;0.1;0.14;1.0;0.21081632653061222
2;39;1;8014;0;1;0.1331;1;37;37;6;8;0.1;0;0;1;1;0;0;0.37;0;0.03;0.0;0.02;0.0;0.139;-0.03;0.079;1;0.15;0.13;0.22;0.8666666666666667;0.10700757575757576
1;1;1;9070;1;1;0.116;1;1;1;1;1;0.1108;1;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.12;0.12;0.16;1.0;0.15
1;17;1;9070;1;1;0.116;1;38;38;9;9;0.1237;0;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.12;0.12;0.13;1.0;0.21538461538461537
1;39;1;9991;0;1;0.12;1;37;37;9;9;0.12;1;0;0;0;1;0;0.25;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.1;0.0;0.1;0.0;0.0
1;17;3;9147;1;1;0.112;1;1;19;3;5;0.10779999999999999;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;1;0.1;0.06;0.18;0.6;0.1375661375661376
1;17;1;9085;1;1;0.121;1;19;37;1;3;0.1315;0;0;0;1;0;0;0.21;0;0.0;0.01;0.0;0.0;0.076;0.26;0.032;0;0.1;0.02;0.19;0.2;0.07105263157894737
1;18;4;9500;1;1;0.137;1;3;1;3;4;0.1267;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;0;0.15;0.15;0.17;1.0;0.17241013071895422
1;17;1;9853;1;1;0.126;1;1;37;7;9;0.13269999999999998;0;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.12;0.11;0.14;0.9166666666666666;0.17761904761904762
1;17;4;9500;1;1;0.132;1;38;19;5;7;0.1255;0;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;2;0.15;0.14;0.16;0.9333333333333333;0.1657265625
1;1;1;9238;1;1;0.13;1;1;1;4;4;0.1248;0;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.12;0.11;0.2;0.9166666666666666;0.1275
1;1;1;9238;1;1;0.121;1;1;1;9;8;0.1189;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.12;0.1;0.17;0.8333333333333334;0.14313725490196078
1;1;5;9500;1;1;0.135;1;37;37;7;7;0.124;1;0;0;1;0;1;0.19;0;0.0;0.01;0.0;0.01;0.094;-0.08;-0.312;1;0.16;0.14;0.16;0.875;0.15964285714285714
1;1;1;9853;1;1;0.14;1;37;37;9;9;0.1453;0;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.12;0.12;0.15;1.0;0.17333333333333334
1;17;1;9147;1;1;0.118;1;19;19;9;9;0.1222;0;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.1;0.07;0.2;0.7;0.10458333333333332
1;43;1;9991;0;1;0.14;1;37;38;9;8;0.1355;0;0;1;0;0;0;0.29;0;0.0;0.0;0.0;0.03;0.162;0.03;-0.092;0;0.1;0.05;0.27;0.5;0.09574074074074075
1;17;2;8014;0;1;0.12;1;37;34;0;0;0.1176;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.12;0.11;0.15;0.9166666666666666;0.16133333333333333
1;17;4;9500;1;1;0.133;1;4;4;4;4;0.13069999999999998;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.15;0.15;0.16;1.0;0.1882738095238095
1;17;1;171;1;1;0.142;1;37;37;9;9;0.13290000000000002;0;0;0;1;1;0;0.22;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.0;0.0;0.0;0.0;0.0
1;43;1;9773;1;1;0.129;1;1;1;4;8;0.129;0;0;0;0;0;0;0.21;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0;0.12;0.12;0.13;1.0;0.18461538461538463
1;1;1;9254;1;1;0.1;1;19;19;5;5;0.1018;1;0;0;1;0;0;0.21;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;1;0.12;0.1;0.14;0.8333333333333334;0.17571428571428574
1;17;2;9773;1;1;0.1331;1;3;1;4;5;0.115;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.12;0.12;0.12;1.0;0.2125
1;17;1;9500;1;1;0.145;1;19;37;4;8;0.1368;1;0;0;1;0;0;0.18;0;0.0;0.01;0.0;0.01;0.094;-0.08;-0.312;2;0.16;0.16;0.18;1.0;0.15975
1;43;1;9238;1;1;0.149;1;37;37;9;6;0.1305;1;0;0;1;0;0;0.28;0;0.08;0.0;0.08;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.22;0.18;0.24;0.8181818181818182;0.10092592592592593
1;1;3;9500;1;1;0.139;1;1;19;9;3;0.1303;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.16;0.16;0.16;1.0;0.176921875
1;17;2;9254;1;1;0.115;1;19;19;9;7;0.1133;1;0;1;1;0;0;0.21;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0;0.12;0.0;0.0;0.0;0.0
1;1;2;9500;1;1;0.137;1;1;3;4;3;0.12459999999999999;0;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;2;0.15;0.15;0.18;1.0;0.14966944444444447
1;1;1;9853;1;1;0.125;1;37;37;9;9;0.1149;1;0;1;0;0;0;0.21;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0;0.12;0.06;0.15;0.5;0.1622222222222222
1;1;1;9670;1;1;0.131;1;1;1;4;9;0.12229999999999999;0;0;0;1;1;0;0.19;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.1;0.1;0.11;1.0;0.21000000000000002
2;39;1;9130;1;19;0.1331;1;2;1;8;8;0.12;1;0;1;0;1;0;0.28;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;0;0.12;0.03;0.21;0.25;0.10238095238095238
1;1;5;9238;1;3;0.135;1;1;38;9;3;0.12940000000000002;0;0;1;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.12;0.12;0.12;1.0;0.20416666666666666
2;39;2;9556;1;1;0.11;1;19;38;9;9;0.1128;0;0;0;1;0;1;0.26;0;0.0;0.0;0.0;0.06;0.10800000000000001;0.13999999999999999;0.174;1;0.15;0.0;0.15;0.0;0.0
1;1;2;9773;1;1;0.138;1;19;1;9;3;0.1335;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.12;0.12;0.12;1.0;0.21944444444444441
1;18;4;9254;1;1;0.119;1;37;37;9;9;0.11309999999999999;1;0;0;0;1;0;0.22;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0;0.1;0.0;0.1;0.0;0.0
1;1;6;9500;1;1;0.126;1;12;37;5;9;0.12179999999999999;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;0;0.15;0.13;0.18;0.8666666666666667;0.15279497354497357
1;7;1;9991;0;40;0.15;1;37;37;6;6;0.15;1;0;0;1;1;0;0.44;0;0.03;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;0;0.12;0.12;0.15;1.0;0.198
1;1;1;9238;1;1;0.148;1;37;37;9;9;0.1435;0;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.12;0.12;0.12;1.0;0.21527777777777782
2;39;1;9991;0;1;0.12;1;37;3;9;3;0.1682;0;0;0;1;1;0;0.45;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.1;0.1;0.12;1.0;0.2347222222222222
1;39;1;9119;1;1;0.1331;1;37;19;9;3;0.123;0;0;0;1;1;1;0.28;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;1;0.1;0.08;0.25;0.8;0.10704761904761906
1;17;1;9130;1;1;0.132;1;2;1;4;1;0.1278;0;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0;0.12;0.11;0.19;0.9166666666666666;0.12719298245614036
1;1;1;9085;1;1;0.127;1;37;2;9;4;0.1232;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.12;0.11;0.24;0.9166666666666666;0.11871693121693123
1;17;1;9853;1;1;0.125;1;3;3;3;3;0.1166;1;0;0;0;0;1;0.18;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;1;0.14;0.13;0.15;0.9285714285714286;0.1707936507936508
1;39;1;9085;1;1;0.11;1;40;1;5;6;0.1425;0;0;1;0;1;0;0.37;0;0.05;0.0;0.03;0.0;0.08900000000000001;0.13999999999999999;0.351;0;0.14;0.08;0.14;0.5714285714285714;0.16904761904761903
1;1;1;9070;1;1;0.116;1;1;12;5;8;0.11040000000000001;1;0;0;1;1;0;0.19;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.12;0.14;1.0;0.16989795918367345
2;39;1;9773;1;19;0.1;1;37;37;0;0;0.1635;0;0;1;0;1;0;0.5;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0;0.11;0.01;0.19;0.09090909090909091;0.07894736842105263
1;1;2;9238;1;1;0.129;1;38;1;4;10;0.12940000000000002;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.12;0.12;0.14;1.0;0.175
1;43;1;9070;1;1;0.108;1;38;38;7;7;0.1052;1;0;0;1;1;0;0.25;0;0.11;0.0;0.1;0.0;0.127;0.37;-0.16999999999999998;0;0.32;0.23;0.33;0.71875;0.07254079254079254
1;17;1;9500;1;1;0.128;1;19;1;4;3;0.1172;1;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.15;0.13;0.19;0.8666666666666667;0.12640789473684208
1;7;1;9853;1;3;0.14;1;34;34;0;0;0.14;1;0;0;0;0;0;0.24;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.11;0.0;0.22;0.0;0.0
1;1;1;9070;1;1;0.14;1;19;38;4;4;0.1383;0;0;0;1;1;0;0.2;0;0.01;0.01;0.0;0.0;0.139;-0.03;0.079;1;0.12;0.1;0.2;0.8333333333333334;0.12464285714285714
1;17;2;8014;0;1;0.12;1;19;1;5;10;0.1148;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.12;0.08;0.16;0.6666666666666666;0.1359375
4;42;1;9500;1;19;0.1331;1;1;1;5;5;0.126;1;0;0;1;1;0;0.29;0;0.02;0.0;0.01;0.0;0.139;-0.03;0.079;0;0.15;0.1;0.2;0.6666666666666666;0.1145
1;1;2;9085;1;1;0.157;1;3;38;4;6;0.1423;0;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.1;0.08;0.13;0.8;0.19615384615384615
1;5;2;9853;1;1;0.124;1;19;19;3;3;0.1139;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.12;0.12;0.15;1.0;0.16444444444444445
2;43;1;9130;1;9;0.1331;1;34;34;0;0;0.12819999999999998;0;0;0;1;1;0;0.28;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0;0.1;0.0;0.14;0.0;0.0
1;44;1;9003;1;39;0.13;1;1;1;3;10;0.13;0;0;0;1;1;0;0.22;0;0.04;0.01;0.02;0.0;0.155;0.27999999999999997;-0.40599999999999997;0;0.17;0.11;0.34;0.6470588235294118;0.06784313725490196
1;1;1;171;1;1;0.151;41;3;3;2;5;0.16190000000000002;1;0;0;1;0;1;0.19;1;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.0;0.0;0.0;0.0;0.0
1;1;1;171;1;1;0.159;1;3;1;4;4;0.16219999999999998;1;0;1;0;0;0;0.18;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;0;0.0;0.0;0.0;0.0;0.0
1;17;3;9670;1;1;0.147;1;37;37;8;8;0.1288;0;0;1;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.1;0.01;0.1;0.1;0.1
1;17;1;9670;1;1;0.113;1;1;1;5;4;0.1067;1;0;1;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0;0.12;0.06;0.2;0.5;0.11083333333333331
1;17;3;9085;1;1;0.12;1;37;38;9;9;0.1113;0;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0;0.12;0.0;0.0;0.0;0.0
1;1;3;9500;1;1;0.106;1;19;37;9;7;0.1095;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.15;0.15;0.17;1.0;0.15785947712418302
1;1;2;9500;1;1;0.116;1;19;37;3;3;0.109;1;0;0;1;0;1;0.23;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.15;0.14;0.17;0.9333333333333333;0.15095343137254905
1;7;1;171;1;3;0.13;1;1;2;9;2;0.13;0;0;0;0;1;0;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.0;0.0;0.0;0.0;0.0
1;17;5;9147;1;1;0.133;1;1;1;4;4;0.12919999999999998;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0;0.1;0.04;0.21;0.4;0.1
1;1;2;9670;1;1;0.16;1;2;1;4;4;0.1373;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.12;0.1;0.13;0.8333333333333334;0.20153846153846158
1;17;4;9500;1;1;0.146;1;19;37;5;8;0.1358;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.14;0.12;0.14;0.8571428571428571;0.19976190476190478
1;39;1;9003;1;1;0.1331;1;37;37;4;7;0.13;0;0;1;0;1;0;0.32;0;0.0;0.0;0.04;0.0;0.162;0.03;-0.092;0;0.16;0.09;0.22;0.5625;0.11103896103896105
1;17;3;9773;1;1;0.127;1;19;19;5;8;0.12;0;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;0;0.12;0.0;0.06;0.0;0.0
1;1;1;9238;1;1;0.135;1;38;38;5;7;0.121;0;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;1;0.12;0.06;0.25;0.5;0.08266666666666667
1;39;1;9556;1;19;0.1331;1;42;1;3;7;0.1105;0;0;0;1;1;0;0.37;0;0.0;0.0;0.0;0.01;0.111;0.06;0.202;0;0.14;0.0;0.28;0.0;0.0
1;5;1;9670;1;1;0.135;1;1;12;4;4;0.1403;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;1;0.12;0.1;0.13;0.8333333333333334;0.210989010989011
1;43;1;9670;1;6;0.17;1;34;34;0;0;0.11159999999999999;0;0;0;1;1;0;0.35;0;0.01;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.1;0.01;0.1;0.1;0.13999999999999999
1;1;4;9773;1;1;0.124;1;3;12;2;9;0.137;1;0;0;1;1;0;0.2;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.12;0.12;1.0;0.2791666666666667
1;51;1;9070;1;1;0.125;1;42;3;125;124;0.13;1;0;0;1;1;0;0.2;0;0.02;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.1;0.16;0.8333333333333334;0.16395833333333334
4;39;1;8014;0;1;0.1331;1;37;37;9;7;0.14;0;0;0;1;0;1;0.43;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;0;0.11;0.0;0.11;0.0;0.0
1;17;2;9556;1;1;0.122;1;19;38;4;8;0.1183;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;2;0.15;0.15;0.15;1.0;0.1760595238095238
1;1;2;9500;1;1;0.138;1;3;3;2;2;0.1275;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.15;0.15;0.16;1.0;0.18171626984126985
1;1;2;9853;1;1;0.112;1;37;37;191;182;0.1061;1;0;1;1;0;1;0.2;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.14;0.14;0.15;1.0;0.1761904761904762
1;1;1;8014;0;1;0.13;1;1;1;9;9;0.1181;0;0;0;1;1;0;0.2;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.12;0.12;0.16;1.0;0.15104166666666666
1;43;1;9991;0;1;0.136;1;3;4;2;2;0.13390000000000002;0;0;0;0;1;0;0.26;0;0.08;0.0;0.03;0.0;0.076;0.26;0.032;0;0.2;0.11;0.2;0.55;0.11291666666666669
1;39;1;9003;1;3;0.13;1;3;3;1;2;0.15;0;0;0;1;0;0;0.35;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.12;0.12;0.21;1.0;0.12904761904761905
1;17;4;9670;1;1;0.122;1;3;1;2;3;0.1196;1;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.12;0.12;0.15;1.0;0.18607142857142855
1;1;2;9119;1;1;0.126;1;1;38;141;192;0.1225;1;0;0;1;1;0;0.2;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;1;0.1;0.08;0.16;0.8;0.14250000000000002
1;1;1;9500;1;1;0.128;1;1;19;4;7;0.1256;1;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.15;0.14;0.18;0.9333333333333333;0.13217460317460317
1;39;1;9085;1;1;0.1331;1;3;3;4;2;0.1449;1;0;0;1;0;0;0.26;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;1;0.12;0.07;0.3;0.5833333333333334;0.08183333333333334
2;43;1;9991;0;3;0.14;1;37;19;9;4;0.14;0;0;1;1;0;0;0.34;0;0.04;0.0;0.03;0.0;0.162;0.03;-0.092;0;0.19;0.13;0.43;0.6842105263157895;0.05679586563307493
1;1;2;9254;1;1;0.137;1;38;19;9;7;0.1251;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;1;0.12;0.09;0.19;0.75;0.12078947368421052
1;1;1;9773;1;1;0.135;1;1;19;4;10;0.12940000000000002;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.12;0.12;0.13;1.0;0.19230769230769232
1;17;3;9147;1;1;0.122;1;3;38;123;171;0.1161;1;0;1;1;1;0;0.19;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;1;0.1;0.06;0.23;0.6;0.1
2;39;1;9070;1;19;0.1331;1;37;37;9;10;0.1263;0;0;0;0;1;0;0.38;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0;0.12;0.0;0.14;0.0;0.0
1;44;1;171;1;39;0.11;1;37;37;5;6;0.1083;0;0;0;0;0;0;0.26;0;0.04;0.0;0.03;0.0;0.124;0.05;0.179;0;0.19;0.07;0.21;0.3684210526315789;0.10595238095238095
1;1;2;9085;1;1;0.122;1;3;1;4;7;0.1161;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;2;0.12;0.09;0.25;0.75;0.09661538461538462
1;1;1;9238;1;1;0.141;1;38;19;9;10;0.1256;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.12;0.12;0.12;1.0;0.20555555555555555
1;43;1;9130;1;1;0.14;1;3;3;2;2;0.14;0;0;0;1;0;0;0.2;0;0.1;0.04;0.07;0.01;0.155;0.27999999999999997;-0.40599999999999997;2;0.29;0.26;0.53;0.896551724137931;0.04796159029649596
1;1;2;9085;1;1;0.156;1;40;40;3;7;0.1509;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0;0.12;0.12;0.18;1.0;0.1701388888888889
1;17;1;9147;1;1;0.116;1;3;1;3;4;0.1157;0;0;0;0;1;0;0.22;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;1;0.1;0.08;0.21;0.8;0.12142857142857141
1;44;1;9085;1;39;0.16;1;1;1;4;4;0.16;1;0;0;1;0;0;0.23;0;0.01;0.0;0.01;0.0;0.124;0.05;0.179;1;0.12;0.06;0.29;0.5;0.09275862068965517
1;39;1;9991;0;1;0.1331;1;37;1;5;4;0.1512;0;0;0;1;1;0;0.25;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;0;0.1;0.07;0.22;0.7;0.11363636363636365
1;17;1;171;1;1;0.135;1;19;1;4;1;0.13190000000000002;1;0;0;1;1;0;0.19;0;0.06;0.0;0.04;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.23;0.23;0.24;1.0;0.11319444444444444
1;44;1;9003;1;39;0.12;1;4;1;2;8;0.12;0;0;0;1;1;0;0.21;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.1;0.18;0.8333333333333334;0.14333333333333334
1;39;1;9147;1;1;0.11;1;37;37;9;9;0.1103;0;0;1;0;1;0;0.26;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0;0.1;0.0;0.14;0.0;0.0
1;39;1;9853;1;1;0.13;1;37;19;9;5;0.1025;0;0;0;1;0;0;0.27;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.12;0.1;0.19;0.8333333333333334;0.1326315789473684
1;44;1;9085;1;39;0.14;1;1;2;4;6;0.14;1;0;0;1;0;0;0.29;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0;0.12;0.0;0.0;0.0;0.0
1;16;2;9070;1;1;0.137;1;1;1;3;1;0.1412;1;0;1;1;1;0;0.19;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.12;0.11;0.18;0.9166666666666666;0.1288888888888889
4;39;1;9085;1;1;0.11;1;37;37;90;90;0.11;0;0;0;0;0;0;0.35;0;0.0;0.02;0.0;0.01;0.094;-0.08;-0.312;0;0.1;0.03;0.25;0.3;0.09
1;18;3;9147;1;1;0.1331;1;1;38;4;7;0.101;1;0;0;0;1;0;0.23;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;0;0.1;0.0;0.0;0.0;0.0
1;1;1;171;1;1;0.147;1;37;19;7;7;0.13440000000000002;1;0;0;1;1;1;0.18;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.0;0.0;0.0;0.0;0.0
1;17;6;9119;1;1;0.111;1;19;3;5;10;0.1065;1;0;0;1;1;0;0.19;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;0;0.1;0.06;0.21;0.6;0.10142857142857142
1;16;4;9500;1;1;0.145;1;1;1;4;4;0.1275;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.16;0.16;0.16;1.0;0.163875
1;18;2;8014;0;1;0.117;1;3;1;3;4;0.1118;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.12;0.12;0.17;1.0;0.13137254901960788
1;1;1;9119;1;1;0.148;1;19;19;9;8;0.1298;0;0;0;0;1;1;0.18;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;1;0.1;0.1;0.12;1.0;0.24333333333333332
2;43;1;9991;0;1;0.13;1;37;37;9;9;0.11;1;0;0;1;0;0;0.38;0;0.04;0.0;0.02;0.0;0.076;0.26;0.032;0;0.2;0.06;0.24;0.3;0.08645833333333333
1;1;1;9254;1;1;0.138;41;1;1;9;9;0.1265;1;0;0;1;0;1;0.2;1;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.11;0.15;0.9166666666666666;0.16438095238095238
1;43;1;9500;1;1;0.14;1;19;19;7;7;0.1386;0;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.15;0.14;0.2;0.9333333333333333;0.1365681818181818
1;1;1;171;1;1;0.149;1;19;37;9;9;0.1581;1;0;0;1;1;1;0.2;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.0;0.0;0.0;0.0;0.0
1;17;2;9853;1;1;0.123;1;3;1;2;3;0.12409999999999999;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0;0.12;0.03;0.13;0.25;0.18846153846153846
1;39;1;9085;1;19;0.1331;1;19;37;7;90;0.104;0;0;0;1;0;0;0.26;0;0.0;0.01;0.0;0.04;0.10800000000000001;0.13999999999999999;0.174;0;0.1;0.01;0.23;0.1;0.05217391304347826
